,Month,Climate,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday
50,6.0,5.0,-0.4656682097153342,-0.4421110067001053,0.9021251097296403,0.0,-3.226268732791878e-16,15.0,-0.6639752961350589,15.0,15.0,-0.11305535105645613,-0.8552318253076439,0.08679878050341322,-0.17680250930259087,-0.3026446766552814,-0.20743728966265307,7.0,7.0,-0.2830509911355966,-0.27480443308672703,1.0
51,9.0,1.0,1.845026590793881,1.0706792445041013,-0.050162781678801116,-0.7471596258054791,-0.07304349421484056,10.0,-0.07887993305481093,10.0,2.0,0.10961640501671584,0.6030187765975091,0.5627672066595346,0.6110058331479241,-0.09940374026286107,-0.20743728966265307,7.0,6.0,1.5676565043126165,1.018370103434207,1.0
52,7.0,3.0,-1.4648875829085082,-0.5976314998145567,-0.27162508200634566,-0.9584818471594481,-1.598674873808692,0.0,-0.5177014553649969,2.0,1.0,-0.5583988632028001,-0.4065393324137507,-0.1776281229166542,-0.7676587661404771,1.7733163164959125,1.7790348076767388,7.0,6.0,-1.347207801018319,-0.5834029020292228,0.0
53,3.0,5.0,1.5483833393771578,0.5334266319269064,3.161040573070595,-0.324515183097541,-1.3080784205527203,3.0,0.06739390771525106,13.0,6.0,0.10961640501671584,-0.6308855788606973,0.9858502521316425,1.2511001113889677,-1.0720567929980214,-0.9137384798277802,6.0,7.0,1.1204021929126315,0.592210312989808,1.0
54,7.0,6.0,-0.9184394881934911,-0.13107002047120303,-0.27162508200634566,0.0,-3.226268732791878e-16,13.0,0.0,3.0,9.0,-1.5604217655320738,-2.08913618076585,1.3560479169197368,-0.22604053070574806,0.0,-1.6728572664351237e-14,0.0,3.0,-1.007911426852813,0.04848920104350631,0.0
55,2.0,3.0,1.673285761026304,1.7917288034892838,0.8135401895986226,1.6302153644266724,1.3436142154080215,13.0,0.0,7.0,7.0,-0.11305535105645613,0.3786725301505625,-0.2833988842846812,-0.8661348089467915,-1.5656419242367612,-1.7377565350204203,7.0,6.0,1.8452626286298481,1.9441655102616933,1.0
56,2.0,6.0,-0.20025056371089717,0.3920443654592235,-0.27162508200634566,0.0,-3.226268732791878e-16,8.0,0.28680466887034406,2.0,10.0,0.6662957951996458,1.0517112694914024,-0.8651380718088295,-0.4229926163183768,0.4667674396874751,0.013281832263946037,7.0,7.0,0.009977695643703833,0.342392504798264,0.0
57,9.0,1.0,1.8138009853815944,1.3110290974991623,-0.27162508200634566,0.4151125916413505,0.2538775156981277,2.0,-0.07887993305481093,7.0,6.0,-0.5583988632028001,0.3786725301505625,-0.2833988842846812,0.16786364051950947,-0.4623339838207604,-0.7077339660296244,4.0,2.0,1.8761077535539854,1.3416637375644402,0.0
58,7.0,2.0,-0.5749578286583376,-0.8097048995160809,1.1457336400899394,-1.2754651791904017,-0.3999645041278088,14.0,0.72562619118053,7.0,14.0,-0.781070619275972,-0.18219308596680406,1.3031625362357233,0.6110058331479241,-1.02850516377108,-0.8843092635708937,2.0,5.0,-1.007911426852813,-0.8773062057839806,1.0
59,5.0,6.0,-1.5273387937330816,-1.0783312058046786,-0.27162508200634566,-0.8528207364824636,0.6171230822680923,12.0,-0.8833860572901518,11.0,15.0,-0.8924064973125581,-0.8552318253076439,0.6685379680275616,-0.3245165735120624,0.9022837319569542,0.9844459687409687,2.0,4.0,-1.4088980508665927,-0.9360868665349319,0.0
60,7.0,4.0,-0.32515298536004406,-1.2197134722723613,0.08271459851772563,-0.3773457384360333,-0.25466627749982285,14.0,1.8226799969559948,6.0,7.0,2.336333965748435,2.285615624949609,-0.018971980864613748,0.21710166192266667,-2.6834670743950975,-2.4440577251855307,6.0,3.0,-0.8845309271562658,-1.1565143443510002,1.0
61,2.0,6.0,1.251740087960434,0.957573431329955,-0.27162508200634566,0.0,-3.226268732791878e-16,5.0,0.433078509640406,5.0,4.0,-0.5583988632028001,1.3882306391618222,0.4569964452915076,1.054148025776339,0.060285566902617924,-0.016147383992940533,7.0,7.0,1.0895570679884947,0.8126377908058762,0.0
62,7.0,0.0,-0.7935370665443444,-0.9510871659837639,-0.27162508200634566,-1.116973513174925,-1.7076485437796816,6.0,0.579352350410468,9.0,7.0,-0.781070619275972,-0.4065393324137507,0.13968416118742671,-0.22604053070574806,-1.3188493586173995,-1.3110328992956486,7.0,7.0,-1.2392498637838398,-0.95078203172267,0.0
63,7.0,0.0,-0.6374090394829109,-1.4176486453271173,-0.27162508200634566,0.0,-3.226268732791878e-16,4.0,-1.9804398630656168,0.0,14.0,-1.3377500094589019,-1.8647899343189036,1.5147040589717773,2.334336582258426,0.0,-1.6728572664351237e-14,7.0,7.0,-0.9924888643907448,-1.303465996228379,0.0
64,8.0,4.0,-0.6061834340706241,-0.9369489393369953,0.30417689884527016,-1.116973513174925,-0.14569260752883353,3.0,0.72562619118053,3.0,6.0,1.5569828194923336,0.042153160480142574,0.2983403032394672,0.16786364051950947,0.29256092277967677,0.21928634606210184,6.0,7.0,-1.0387565517769501,-0.8626110405962424,1.0
65,1.0,0.0,1.4078681150218673,2.3572578693600152,-0.27162508200634566,0.0,-3.226268732791878e-16,8.0,-0.22515377382487292,5.0,6.0,-1.3377500094589019,-1.4160974414250105,0.5627672066595346,-0.12756448789943367,0.0,-1.6728572664351237e-14,7.0,7.0,1.3825857547677949,2.0176413362003824,0.0
66,2.0,0.0,1.173676074429717,0.44859727204629646,0.392761818976288,0.0,-3.226268732791878e-16,11.0,0.06739390771525106,11.0,8.0,-0.8924064973125581,-0.4065393324137507,1.3031625362357233,2.383574603661583,-1.188194470936559,-0.9284530879562235,7.0,7.0,0.6268801941264415,-0.3482802590254165,1.0
67,12.0,2.0,1.298578496078864,1.2968908708523936,-0.27162508200634566,0.0,-3.226268732791878e-16,6.0,1.237584633875747,1.0,10.0,0.6662957951996458,-1.4160974414250105,-0.7593673104408025,0.8571959401637101,-1.2752977293904417,-1.6200396699928907,6.0,8.0,1.3054729424574527,0.29830700923505027,0.0
68,1.0,6.0,1.2673528906665774,1.8058670301360522,1.721535620941555,0.6792653683338115,1.0530177621520496,15.0,3.9436506881218936,5.0,7.0,-0.11305535105645613,-1.3039243182015372,1.038735632815656,-0.07832646649627648,-1.289814939132761,-1.2374598586534489,7.0,4.0,1.1975150052229737,1.7237380324456248,1.0
69,11.0,6.0,0.9394840338375668,0.46273549869306496,0.12700705858323452,0.0,-3.226268732791878e-16,13.0,0.0,3.0,9.0,-1.5604217655320738,-1.3039243182015372,0.6156525873435481,0.7587198973573958,0.0,-1.6728572664351237e-14,6.0,8.0,0.7039930064367836,0.4599538263001672,1.0
70,6.0,4.0,-0.4344426043030473,-1.8135189914366292,5.264932426182268,0.0,-3.226268732791878e-16,7.0,1.237584633875747,6.0,6.0,1.5569828194923336,-1.0795780717545904,1.4089332976037503,2.1866225180489542,-2.959294059499098,-2.5617745902130435,8.0,8.0,-1.0850242391631555,-1.9794435948643219,1.0
71,11.0,0.0,0.19006950394268649,1.537240723847455,-0.27162508200634566,0.0,-3.226268732791878e-16,14.0,0.871900031950592,0.0,13.0,-0.8924064973125581,1.276057515938349,0.03391339981939974,-1.4569910657846779,-1.30433214887508,-1.678898102506647,7.0,7.0,0.2567386950367991,1.473920224254081,0.0
72,8.0,0.0,-1.324372358553218,-0.6965990863419346,-0.27162508200634566,0.0,-3.226268732791878e-16,15.0,-1.541618340755431,12.0,3.0,-0.8924064973125581,-1.4160974414250105,0.08679878050341322,-0.22604053070574806,0.20545766432577764,-0.16329346527733993,7.0,7.0,-1.1158693640872925,-0.700964223531126,0.0
73,10.0,6.0,0.7209047959515603,0.27893855228507713,-0.27162508200634566,0.0,-3.226268732791878e-16,13.0,0.0,9.0,9.0,0.5549599171630598,0.0,0.6156525873435481,3.4985718431213675e-16,0.0,-1.6728572664351237e-14,4.0,7.0,0.7811058187471259,0.0,0.0
74,3.0,0.0,-0.2470889718293273,0.5899795385139793,-0.27162508200634566,0.0,-3.226268732791878e-16,5.0,-0.5177014553649969,11.0,0.0,-1.11507825338573,-0.8552318253076439,0.24545492255545368,-0.5707066805278483,0.7425944247914752,0.5577223330162138,7.0,7.0,-0.05171255420456971,0.7244667996794492,0.0
75,4.0,6.0,0.06516708229353961,-0.3572816468194958,-0.1608939318425734,0.0,-3.226268732791878e-16,4.0,-1.0296598980602139,13.0,2.0,-0.11305535105645613,-1.0795780717545904,0.35122568392348064,-0.02908844509311929,1.366834443711072,1.4553134288510534,7.0,7.0,-0.39100892837007556,-0.26010926789898947,0.0
76,3.0,3.0,0.798968809482277,1.1130939244444065,0.06056836848497116,0.0,-3.226268732791878e-16,13.0,0.21366774848531303,0.0,13.0,-0.8924064973125581,0.15432628370361587,0.5627672066595346,-0.71842074473732,-0.9849535345441222,-1.0608845611121795,7.0,1.0,0.8582186310574681,1.1359314249361097,1.0
77,11.0,5.0,1.0487736527805702,0.7030853516881257,-0.27162508200634566,0.0,-3.226268732791878e-16,4.0,-0.6639752961350589,4.0,5.0,1.1116393073459896,0.8273650230444557,-0.44205502633672167,0.4632917689384526,-0.21554141820138226,-0.3987271953323823,7.0,7.0,1.33631806738159,0.7391619648671868,0.0
78,5.0,1.0,-0.8716010800750611,-0.8238431261628494,-0.23840573695721398,-0.4565915714437717,0.03593017575614875,15.0,-0.5177014553649969,13.0,11.0,0.10961640501671584,-0.18219308596680406,0.7214233487115751,0.16786364051950947,0.11835440587187851,0.30757399483274483,0.0,6.0,-1.0541791142390187,-0.8479158754085045,0.0
79,12.0,1.0,2.1728954476228917,1.7775905768425153,-0.27162508200634566,0.2566209256258736,0.7260967522390813,13.0,0.0,15.0,14.0,0.3322881610898878,1.3882306391618222,0.03391339981939974,0.6110058331479241,-1.6527451826906603,-1.8701880081763762,7.0,5.0,2.12286875294708,1.6208718761314604,0.0
80,5.0,6.0,0.1744567012365432,-0.8379813528096174,-0.27162508200634566,0.0,-3.226268732791878e-16,8.0,1.1644477134907159,11.0,8.0,0.8889675512728177,1.6125768856087688,-0.6535965490727755,0.4140537475352954,0.6700083760798954,1.087448225640055,7.0,8.0,-0.15967049143904896,-0.7597448842820773,0.0
81,9.0,5.0,0.5960023743024134,0.010312245996479844,-0.27162508200634566,0.15095981494888921,-0.9448328539827557,9.0,-1.1759337388302757,2.0,1.0,-0.3357271071296281,-1.0795780717545904,-0.918023452492843,0.11862561911635228,1.2506967657725179,1.175735874410698,7.0,8.0,0.580612506740236,0.004403705480292554,0.0
82,9.0,6.0,-1.0589547125487813,-1.3893721920335806,1.4557808605485016,-0.5358374044515101,0.290202072355124,15.0,2.91973380273146,15.0,15.0,1.5569828194923336,1.6125768856087688,0.6685379680275616,-0.02908844509311929,-0.1865069987167437,0.6607245899153,5.0,4.0,-1.1621370514734977,-1.3475514917915927,1.0
